# cec_bench v1.0+9286569  2026-06-13T23:30:30
===BURST_CSV_BEGIN===
# fastburst: 2048 frames @ 100.00 kSPS native (measured), 0 seq-gaps, 0 bad-hdr; us = idx x 10.000 us
us,seq,i1,i2,i3,i4,i5,vrail,vcc,i8
2940.0,18,1.1206,1.0884,0.9628,0.9578,0.9283,11.9043,4.8401,0.9016
2950.0,19,1.1771,1.1341,1.0162,1.0128,0.9909,11.9025,4.8401,0.9565
2960.0,20,1.2442,1.2043,1.0742,1.0646,1.0488,11.9025,4.8398,1.0084
2970.0,21,1.3404,1.2806,1.1231,1.1104,1.0870,11.9017,4.8398,1.0450
2980.0,22,1.3984,1.3355,1.1551,1.1379,1.1053,11.9025,4.8395,1.0755
2990.0,23,1.4228,1.3767,1.1780,1.1501,1.1145,11.9017,4.8401,1.0862
3000.0,24,1.3968,1.3752,1.1856,1.1562,1.1114,11.9025,4.8395,1.0923
3010.0,25,1.3511,1.3539,1.1902,1.1470,1.1083,11.9025,4.8398,1.0938
3019.9,26,1.3175,1.3539,1.1841,1.1394,1.0900,11.9025,4.8395,1.0923
3029.9,27,1.2900,1.3615,1.1688,1.1241,1.0671,11.9017,4.8401,1.0725
3039.9,28,1.2564,1.3310,1.1520,1.1074,1.0397,11.9025,4.8398,1.0435
3049.9,29,1.2214,1.2684,1.1292,1.0829,1.0092,11.9017,4.8392,1.0175
3059.9,30,1.1847,1.2058,1.1063,1.0555,0.9817,11.9008,4.8398,0.9962
3069.9,31,1.1542,1.1738,1.0956,1.0524,0.9817,11.8999,4.8401,0.9946
3079.9,32,1.1527,1.1845,1.1108,1.0753,1.0183,11.9017,4.8398,1.0221
3089.9,33,1.1954,1.2348,1.1520,1.1272,1.0885,11.9008,4.8395,1.0755
3099.9,34,1.2885,1.3279,1.2314,1.2218,1.2030,11.8999,4.8398,1.1610
3109.9,35,1.4609,1.4485,1.3519,1.3561,1.3571,11.8999,4.8398,1.2800
3119.9,36,1.6791,1.5965,1.4969,1.5178,1.5325,11.8991,4.8401,1.4280
3129.9,37,1.9156,1.7826,1.6495,1.6857,1.6973,11.8982,4.8395,1.5791
3139.9,38,2.1338,1.9673,1.7883,1.8261,1.8209,11.8982,4.8395,1.7072
3149.9,39,2.2818,2.1336,1.8967,1.9237,1.8988,11.8973,4.8395,1.8018
3159.9,40,2.3429,2.2312,1.9730,1.9786,1.9293,11.8965,4.8398,1.8552
3169.9,41,2.3398,2.2755,2.0142,1.9939,1.9247,11.8956,4.8395,1.8751
3179.9,42,2.3139,2.2785,2.0355,1.9893,1.9064,11.8965,4.8398,1.8766
3189.9,43,2.2696,2.2587,2.0416,1.9893,1.8927,11.8956,4.8401,1.8766
3199.9,44,2.2208,2.2587,2.0584,2.0031,1.8957,11.8956,4.8398,1.8919
3209.9,45,2.1964,2.2801,2.0828,2.0305,1.9201,11.8938,4.8398,1.9224
3219.9,46,2.1964,2.3045,2.1225,2.0687,1.9644,11.8947,4.8395,1.9651
3229.9,47,2.2559,2.3426,2.1713,2.1221,2.0223,11.8947,4.8395,2.0093
3239.9,48,2.3368,2.3869,2.2217,2.1740,2.0773,11.8930,4.8395,2.0521
3249.9,49,2.4085,2.4357,2.2553,2.2106,2.1109,11.8921,4.8395,2.0887
3259.9,50,2.4436,2.4723,2.2751,2.2258,2.1200,11.8921,4.8392,2.1040
3269.9,51,2.4314,2.4998,2.2827,2.2243,2.1215,11.8921,4.8389,2.1070
3279.9,52,2.4024,2.4952,2.2903,2.2228,2.1109,11.8921,4.8392,2.1070
3289.9,53,2.3932,2.4647,2.2949,2.2243,2.1032,11.8912,4.8392,2.1101
3299.9,54,2.3871,2.4342,2.2965,2.2106,2.0910,11.8904,4.8392,2.1040
3309.9,55,2.3795,2.4250,2.2858,2.2029,2.0864,11.8895,4.8392,2.0963
3319.9,56,2.3505,2.4281,2.2888,2.2106,2.0986,11.8904,4.8389,2.1040
3329.9,57,2.3490,2.4540,2.3102,2.2457,2.1414,11.8895,4.8389,2.1329
3339.9,58,2.4054,2.4845,2.3590,2.3052,2.2177,11.8886,4.8392,2.1894
3349.9,59,2.5214,2.5700,2.4307,2.3891,2.3138,11.8886,4.8392,2.2672
3359.9,60,2.6694,2.6905,2.5238,2.4929,2.4221,11.8878,4.8389,2.3649
3369.9,61,2.8296,2.8279,2.6459,2.6104,2.5442,11.8860,4.8392,2.4793
3379.9,62,2.9868,2.9759,2.7741,2.7416,2.6739,11.8860,4.8392,2.5999
3389.9,63,3.1531,3.1330,2.9068,2.8774,2.8082,11.8869,4.8395,2.7219
3399.9,64,3.3164,3.3009,3.0396,3.0178,2.9440,11.8843,4.8392,2.8471
3409.9,65,3.4781,3.4519,3.1769,3.1490,3.0737,11.8843,4.8389,2.9691
3419.9,66,3.6078,3.5725,3.3081,3.2756,3.1942,11.8834,4.8398,3.0897
3429.9,67,3.7055,3.6915,3.4348,3.3916,3.3041,11.8825,4.8395,3.2041
3439.9,68,3.8062,3.8181,3.5523,3.4954,3.3987,11.8817,4.8395,3.3048
3449.9,69,3.9008,3.9250,3.6560,3.5900,3.4735,11.8817,4.8398,3.3933
3459.9,70,3.9923,4.0455,3.7445,3.6708,3.5375,11.8808,4.8395,3.4711
3469.9,71,4.0656,4.1447,3.8178,3.7349,3.5940,11.8817,4.8395,3.5352
3479.9,72,4.1251,4.2057,3.8788,3.7883,3.6413,11.8799,4.8395,3.5871
3489.9,73,4.1922,4.2484,3.9322,3.8280,3.6734,11.8782,4.8395,3.6268
3499.9,74,4.2304,4.2881,3.9749,3.8662,3.7023,11.8773,4.8395,3.6665
3509.9,75,4.2411,4.2988,4.0146,3.9074,3.7313,11.8764,4.8398,3.7031
3519.9,76,4.2548,4.3064,4.0604,3.9440,3.7619,11.8773,4.8398,3.7397
3529.9,77,4.2594,4.3400,4.1000,3.9791,3.7939,11.8773,4.8395,3.7733
3539.9,78,4.2701,4.3736,4.1336,4.0081,3.8214,11.8764,4.8392,3.8068
3549.9,79,4.2914,4.3827,4.1534,4.0264,3.8442,11.8773,4.8401,3.8312
3559.9,80,4.3021,4.3965,4.1702,4.0432,3.8504,11.8747,4.8395,3.8450
3569.9,81,4.3082,4.4361,4.1809,4.0523,3.8473,11.8747,4.8395,3.8541
3579.9,82,4.3036,4.4789,4.1809,4.0523,3.8442,11.8747,4.8395,3.8541
3589.9,83,4.3006,4.4697,4.1809,4.0386,3.8351,11.8747,4.8398,3.8496
3599.9,84,4.2884,4.4544,4.1733,4.0248,3.8214,11.8738,4.8401,3.8358
3609.9,85,4.2502,4.4239,4.1596,4.0142,3.8046,11.8747,4.8395,3.8206
3619.9,86,4.2136,4.3766,4.1412,4.0020,3.7924,11.8747,4.8398,3.8084
3629.9,87,4.1892,4.3629,4.1351,3.9943,3.7786,11.8738,4.8395,3.8038
3639.9,88,4.1770,4.3797,4.1336,3.9867,3.7680,11.8738,4.8392,3.7962
3649.9,89,4.1663,4.3980,4.1214,3.9791,3.7588,11.8730,4.8398,3.7916
3659.9,90,4.1739,4.3812,4.1138,3.9714,3.7588,11.8712,4.8395,3.7870
3669.9,91,4.1983,4.3598,4.1153,3.9714,3.7664,11.8721,4.8395,3.7900
3679.9,92,4.2090,4.3675,4.1199,3.9760,3.7725,11.8712,4.8395,3.7992
3689.9,93,4.2197,4.4041,4.1351,3.9928,3.7908,11.8721,4.8398,3.8114
3699.9,94,4.2426,4.4361,4.1473,4.0157,3.8122,11.8730,4.8395,3.8267
3709.9,95,4.2563,4.4529,4.1550,4.0279,3.8229,11.8738,4.8395,3.8404
3719.9,96,4.2655,4.4590,4.1611,4.0371,3.8320,11.8730,4.8392,3.8419
3729.9,97,4.2380,4.4453,4.1672,4.0309,3.8244,11.8721,4.8395,3.8358
3739.9,98,4.1770,4.4483,4.1580,4.0126,3.8061,11.8721,4.8395,3.8236
3749.9,99,4.1373,4.4575,4.1397,3.9867,3.7756,11.8721,4.8395,3.7992
3759.9,100,4.1297,4.4422,4.1153,3.9562,3.7435,11.8721,4.8398,3.7687
3769.9,101,4.1205,4.4056,4.0833,3.9241,3.7145,11.8730,4.8398,3.7443
3779.9,102,4.1236,4.3690,4.0558,3.9012,3.6871,11.8712,4.8398,3.7214
3789.9,103,4.1266,4.3522,4.0344,3.8845,3.6703,11.8721,4.8401,3.7031
3799.9,104,4.1007,4.3080,4.0207,3.8753,3.6581,11.8721,4.8398,3.6893
3809.9,105,4.0747,4.2576,4.0100,3.8585,3.6535,11.8721,4.8398,3.6787
3819.9,106,4.0717,4.2362,3.9993,3.8585,3.6596,11.8721,4.8392,3.6741
3829.9,107,4.0976,4.2347,3.9963,3.8555,3.6535,11.8738,4.8398,3.6726
3839.9,108,4.1007,4.2378,3.9978,3.8539,3.6489,11.8730,4.8398,3.6741
3849.9,109,4.0808,4.2500,3.9978,3.8509,3.6474,11.8730,4.8401,3.6710
3859.9,110,4.0610,4.2607,3.9902,3.8524,3.6444,11.8721,4.8398,3.6695
3869.9,111,4.0427,4.2561,3.9841,3.8539,3.6428,11.8721,4.8395,3.6695
3879.9,112,4.0274,4.2393,3.9810,3.8494,3.6413,11.8730,4.8395,3.6665
3889.9,113,4.0244,4.2439,3.9719,3.8433,3.6383,11.8730,4.8392,3.6558
3899.9,114,4.0122,4.2469,3.9658,3.8311,3.6306,11.8738,4.8392,3.6436
3909.9,115,3.9954,4.2347,3.9566,3.8204,3.6138,11.8747,4.8395,3.6375
3919.9,116,3.9786,4.2134,3.9520,3.8097,3.6062,11.8756,4.8392,3.6268
3929.9,117,3.9511,4.1981,3.9429,3.8005,3.5971,11.8730,4.8395,3.6207
3939.9,118,3.9405,4.1981,3.9337,3.7944,3.5879,11.8738,4.8389,3.6146
3949.9,119,3.9481,4.1874,3.9276,3.7838,3.5787,11.8730,4.8389,3.6085
3959.9,120,3.9389,4.1630,3.9185,3.7746,3.5711,11.8721,4.8392,3.5993
3969.9,121,3.9283,4.1508,3.9063,3.7609,3.5665,11.8738,4.8392,3.5856
3979.9,122,3.9374,4.1371,3.8956,3.7532,3.5559,11.8747,4.8386,3.5734
3989.9,123,3.9450,4.1218,3.8864,3.7426,3.5543,11.8747,4.8392,3.5612
3999.9,124,3.9573,4.0974,3.8788,3.7334,3.5467,11.8747,4.8389,3.5566
4009.9,125,3.9588,4.0547,3.8651,3.7288,3.5360,11.8756,4.8389,3.5535
4019.9,126,3.9435,4.0348,3.8559,3.7166,3.5208,11.8747,4.8389,3.5398
4029.9,127,3.9100,4.0302,3.8361,3.6968,3.5040,11.8747,4.8389,3.5261
4039.9,128,3.8794,4.0379,3.8208,3.6754,3.4857,11.8738,4.8386,3.5108
4049.9,129,3.8474,4.0425,3.8040,3.6586,3.4628,11.8747,4.8386,3.4879
4059.9,130,3.8199,4.0364,3.7903,3.6495,3.4490,11.8756,4.8386,3.4727
4069.9,131,3.8062,4.0165,3.7735,3.6403,3.4399,11.8738,4.8386,3.4681
4079.9,132,3.7986,4.0028,3.7582,3.6281,3.4338,11.8747,4.8389,3.4650
4089.9,133,3.8031,3.9997,3.7537,3.6266,3.4338,11.8747,4.8386,3.4650
4099.9,134,3.8138,4.0013,3.7598,3.6266,3.4429,11.8756,4.8389,3.4605
4109.9,135,3.8245,3.9952,3.7689,3.6342,3.4536,11.8747,4.8389,3.4589
4119.9,136,3.8413,4.0150,3.7766,3.6418,3.4628,11.8747,4.8389,3.4650
4129.9,137,3.8657,4.0608,3.7811,3.6464,3.4658,11.8756,4.8389,3.4681
4139.9,138,3.8855,4.0806,3.7872,3.6525,3.4658,11.8764,4.8389,3.4711
4149.9,139,3.9008,4.1004,3.7872,3.6571,3.4689,11.8756,4.8392,3.4788
4159.9,140,3.9222,4.1279,3.7903,3.6602,3.4719,11.8747,4.8389,3.4833
4169.9,141,3.9191,4.1279,3.7903,3.6632,3.4765,11.8747,4.8389,3.4925
4179.9,142,3.8886,4.0852,3.7888,3.6632,3.4841,11.8756,4.8392,3.4925
4189.9,143,3.8779,4.0516,3.7933,3.6693,3.4796,11.8764,4.8392,3.4940
4199.9,144,3.8779,4.0592,3.8025,3.6724,3.4780,11.8756,4.8392,3.4986
4209.9,145,3.8733,4.0531,3.7964,3.6708,3.4750,11.8764,4.8392,3.4971
4219.9,146,3.8611,4.0302,3.7903,3.6602,3.4689,11.8756,4.8398,3.4925
4229.9,147,3.8398,4.0150,3.7842,3.6495,3.4613,11.8756,4.8392,3.4788
4239.9,148,3.8184,4.0058,3.7796,3.6388,3.4567,11.8756,4.8392,3.4711
4249.9,149,3.8047,4.0287,3.7750,3.6327,3.4521,11.8764,4.8395,3.4681
4259.9,150,3.8123,4.0623,3.7674,3.6312,3.4460,11.8764,4.8395,3.4650
4269.9,151,3.8337,4.0684,3.7674,3.6312,3.4429,11.8756,4.8395,3.4605
4279.9,152,3.8642,4.0638,3.7689,3.6342,3.4490,11.8747,4.8395,3.4711
4289.9,153,3.8916,4.0669,3.7750,3.6449,3.4674,11.8764,4.8398,3.4788
4299.9,154,3.9054,4.0974,3.7933,3.6602,3.4933,11.8756,4.8398,3.4940
4309.9,155,3.9176,4.1050,3.8101,3.6876,3.5177,11.8756,4.8398,3.5200
4319.9,156,3.9389,4.0959,3.8284,3.7105,3.5406,11.8764,4.8398,3.5413
4329.9,157,3.9557,4.1035,3.8513,3.7273,3.5574,11.8756,4.8401,3.5657
4339.9,158,3.9710,4.1584,3.8696,3.7456,3.5711,11.8756,4.8398,3.5749
4349.9,159,3.9954,4.1966,3.8879,3.7624,3.5787,11.8756,4.8395,3.5871
4359.9,160,4.0183,4.1996,3.9032,3.7792,3.5894,11.8764,4.8398,3.5993
4369.9,161,4.0335,4.2072,3.9169,3.7868,3.6001,11.8756,4.8395,3.6100
4379.9,162,4.0290,4.2088,3.9307,3.7975,3.6154,11.8756,4.8392,3.6237
4389.9,163,4.0229,4.1798,3.9429,3.8051,3.6260,11.8773,4.8395,3.6359
4399.9,164,4.0229,4.1569,3.9490,3.8158,3.6276,11.8756,4.8395,3.6390
4409.9,165,4.0183,4.1477,3.9520,3.8234,3.6352,11.8764,4.8395,3.6405
4419.9,166,4.0259,4.1783,3.9536,3.8265,3.6322,11.8756,4.8389,3.6436
4429.9,167,4.0458,4.1966,3.9612,3.8265,3.6337,11.8747,4.8395,3.6405
4439.9,168,4.0519,4.2210,3.9612,3.8311,3.6276,11.8747,4.8392,3.6390
4449.9,169,4.0519,4.2362,3.9612,3.8311,3.6245,11.8747,4.8395,3.6375
4459.9,170,4.0580,4.2332,3.9597,3.8295,3.6245,11.8756,4.8392,3.6420
4469.9,171,4.0564,4.2423,3.9551,3.8265,3.6199,11.8756,4.8389,3.6420
4479.9,172,4.0351,4.2393,3.9551,3.8204,3.6215,11.8756,4.8392,3.6420
4489.9,173,4.0290,4.2347,3.9551,3.8189,3.6199,11.8756,4.8389,3.6420
4499.9,174,4.0122,4.2530,3.9520,3.8158,3.6169,11.8747,4.8392,3.6359
4509.9,175,4.0107,4.2759,3.9429,3.8143,3.6123,11.8747,4.8395,3.6344
4519.9,176,4.0152,4.2668,3.9368,3.8051,3.6001,11.8756,4.8395,3.6314
4529.9,177,4.0122,4.2362,3.9322,3.7960,3.5940,11.8747,4.8392,3.6222
4539.9,178,4.0305,4.2439,3.9261,3.7883,3.5879,11.8764,4.8392,3.6130
4549.9,179,4.0366,4.2500,3.9215,3.7838,3.5833,11.8747,4.8395,3.6069
4559.9,180,4.0015,4.2378,3.9139,3.7822,3.5803,11.8756,4.8395,3.5993
4569.9,181,3.9664,4.2317,3.9108,3.7761,3.5726,11.8756,4.8392,3.5978
4579.9,182,3.9466,4.2317,3.9139,3.7715,3.5681,11.8756,4.8398,3.5963
4589.9,183,3.9527,4.2286,3.9124,3.7731,3.5635,11.8756,4.8395,3.5886
4599.9,184,3.9740,4.2301,3.9093,3.7639,3.5574,11.8756,4.8398,3.5841
4609.9,185,3.9969,4.2240,3.9002,3.7487,3.5543,11.8756,4.8401,3.5810
4619.9,186,4.0015,4.2057,3.8940,3.7456,3.5528,11.8747,4.8398,3.5795
4629.9,187,3.9634,4.1767,3.8910,3.7487,3.5543,11.8764,4.8398,3.5764
4639.9,188,3.9359,4.1493,3.8864,3.7532,3.5589,11.8756,4.8401,3.5795
4649.9,189,3.9237,4.1325,3.8803,3.7548,3.5589,11.8756,4.8395,3.5780
4659.9,190,3.9206,4.1233,3.8818,3.7548,3.5543,11.8764,4.8395,3.5764
4669.9,191,3.8993,4.1325,3.8818,3.7593,3.5559,11.8756,4.8395,3.5718
4679.9,192,3.8886,4.1477,3.8834,3.7563,3.5559,11.8756,4.8395,3.5703
4689.9,193,3.8977,4.1416,3.8849,3.7502,3.5513,11.8756,4.8392,3.5749
4699.9,194,3.8977,4.1493,3.8834,3.7471,3.5437,11.8756,4.8392,3.5780
4709.9,195,3.8977,4.1630,3.8818,3.7426,3.5391,11.8756,4.8392,3.5734
4719.9,196,3.8932,4.1538,3.8727,3.7365,3.5375,11.8756,4.8389,3.5642
4729.9,197,3.8810,4.1386,3.8559,3.7258,3.5360,11.8756,4.8386,3.5566
4739.9,198,3.8779,4.1218,3.8528,3.7151,3.5314,11.8764,4.8389,3.5474
4749.9,199,3.8871,4.0974,3.8452,3.7059,3.5253,11.8764,4.8386,3.5352
4759.9,200,3.9008,4.0684,3.8361,3.6998,3.5086,11.8764,4.8386,3.5307
4769.9,201,3.8932,4.0745,3.8254,3.6953,3.4979,11.8764,4.8383,3.5200
4779.9,202,3.8794,4.0730,3.8193,3.6876,3.4933,11.8756,4.8383,3.5139
4789.9,203,3.8657,4.0516,3.8071,3.6754,3.4902,11.8764,4.8383,3.5108
4799.9,204,3.8596,4.0516,3.8055,3.6647,3.4857,11.8773,4.8383,3.5017
4809.9,205,3.8550,4.0745,3.7949,3.6556,3.4796,11.8773,4.8383,3.4910
4819.9,206,3.8474,4.0806,3.7872,3.6541,3.4704,11.8764,4.8386,3.4818
4829.9,207,3.8504,4.0730,3.7811,3.6541,3.4658,11.8764,4.8389,3.4757
4839.9,208,3.8565,4.0501,3.7796,3.6525,3.4643,11.8773,4.8383,3.4742
4849.9,209,3.8611,4.0409,3.7766,3.6510,3.4567,11.8764,4.8386,3.4727
4859.9,210,3.8749,4.0409,3.7781,3.6480,3.4552,11.8773,4.8392,3.4727
4869.9,211,3.8947,4.0455,3.7811,3.6480,3.4582,11.8773,4.8389,3.4696
4879.9,212,3.8855,4.0486,3.7811,3.6449,3.4552,11.8773,4.8386,3.4681
4889.9,213,3.8565,4.0364,3.7766,3.6464,3.4613,11.8764,4.8386,3.4727
4899.9,214,3.8123,4.0272,3.7766,3.6510,3.4628,11.8764,4.8389,3.4711
4909.9,215,3.7848,4.0135,3.7735,3.6510,3.4643,11.8764,4.8389,3.4757
4919.9,216,3.8062,4.0287,3.7735,3.6510,3.4658,11.8782,4.8389,3.4803
4929.9,217,3.8398,4.0531,3.7750,3.6510,3.4689,11.8782,4.8392,3.4803
4939.9,218,3.8688,4.0791,3.7750,3.6525,3.4597,11.8782,4.8389,3.4803
4949.9,219,3.8688,4.1126,3.7735,3.6556,3.4460,11.8791,4.8389,3.4742
4959.9,220,3.8398,4.1249,3.7674,3.6449,3.4368,11.8773,4.8392,3.4666
4969.9,221,3.8184,4.1096,3.7613,3.6342,3.4307,11.8773,4.8392,3.4559
4979.9,222,3.8092,4.0959,3.7521,3.6174,3.4246,11.8764,4.8392,3.4483
4989.9,223,3.8092,4.0745,3.7369,3.6022,3.4201,11.8773,4.8395,3.4391
4999.9,224,3.8123,4.0440,3.7231,3.5945,3.4109,11.8764,4.8395,3.4345
5009.9,225,3.8169,4.0348,3.7155,3.5884,3.4017,11.8773,4.8395,3.4284
5019.9,226,3.8230,4.0470,3.7109,3.5823,3.3850,11.8764,4.8398,3.4193
5029.9,227,3.8169,4.0623,3.7033,3.5701,3.3728,11.8773,4.8401,3.4055
5039.9,228,3.8016,4.0516,3.6911,3.5625,3.3666,11.8782,4.8398,3.3948
5049.9,229,3.7925,4.0150,3.6835,3.5610,3.3636,11.8773,4.8398,3.3887
5059.9,230,3.7604,3.9860,3.6835,3.5579,3.3651,11.8773,4.8398,3.3933
5069.9,231,3.7253,3.9707,3.6865,3.5595,3.3773,11.8782,4.8398,3.4025
5079.9,232,3.6994,3.9494,3.6942,3.5701,3.3850,11.8782,4.8398,3.4071
5089.9,233,3.7024,3.9570,3.7109,3.5823,3.3987,11.8782,4.8392,3.4193
5099.9,234,3.7238,3.9585,3.7308,3.5961,3.4170,11.8773,4.8392,3.4284
5109.9,235,3.7116,3.9448,3.7460,3.6083,3.4323,11.8782,4.8389,3.4421
5119.9,236,3.6719,3.9219,3.7552,3.6296,3.4445,11.8773,4.8389,3.4589
5129.9,237,3.6261,3.8593,3.7643,3.6388,3.4521,11.8791,4.8380,3.4681
5139.9,238,3.5987,3.7831,3.7628,3.6434,3.4521,11.8782,4.8373,3.4696
5149.9,239,3.5941,3.7373,3.7643,3.6418,3.4521,11.8782,4.8367,3.4696
5159.9,240,3.5788,3.7098,3.7598,3.6373,3.4460,11.8773,4.8364,3.4681
5169.9,241,3.5544,3.6976,3.7491,3.6296,3.4307,11.8782,4.8352,3.4620
5179.9,242,3.5300,3.6808,3.7430,3.6190,3.4170,11.8782,4.8349,3.4498
5189.9,243,3.5071,3.6808,3.7323,3.6083,3.4063,11.8791,4.8337,3.4437
5199.9,244,3.4888,3.6793,3.7216,3.5884,3.4002,11.8773,4.8334,3.4345
5209.9,245,3.4735,3.6701,3.7109,3.5778,3.3926,11.8782,4.8328,3.4208
5219.9,246,3.4613,3.6671,3.7064,3.5671,3.3880,11.8782,4.8322,3.4040
5229.9,247,3.4339,3.6534,3.7018,3.5625,3.3819,11.8782,4.8318,3.4025
5239.9,248,3.4034,3.6320,3.6881,3.5549,3.3773,11.8782,4.8315,3.3918
5249.9,249,3.3820,3.6167,3.6789,3.5472,3.3682,11.8782,4.8306,3.3857
5259.9,250,3.3942,3.6228,3.6636,3.5335,3.3575,11.8782,4.8300,3.3826
5269.9,251,3.4156,3.6106,3.6484,3.5259,3.3453,11.8782,4.8291,3.3735
5279.9,252,3.4003,3.5801,3.6301,3.5152,3.3346,11.8791,4.8288,3.3613
5289.9,253,3.3927,3.5633,3.6194,3.5076,3.3270,11.8791,4.8288,3.3506
5299.9,254,3.4232,3.5481,3.6133,3.5030,3.3255,11.8791,4.8282,3.3445
5309.9,255,3.4354,3.5420,3.6148,3.4969,3.3209,11.8791,4.8276,3.3369
5319.9,0,3.4369,3.5496,3.6102,3.4877,3.3209,11.8791,4.8276,3.3292
5329.9,1,3.4385,3.5679,3.6087,3.4755,3.3132,11.8782,4.8273,3.3262
5339.9,2,3.4385,3.5984,3.6026,3.4740,3.3117,11.8782,4.8270,3.3216
5349.9,3,3.4247,3.6228,3.5950,3.4710,3.3026,11.8791,4.8267,3.3201
5359.9,4,3.4079,3.6350,3.5950,3.4755,3.2995,11.8782,4.8267,3.3155
5369.9,5,3.4232,3.6427,3.5904,3.4725,3.2995,11.8791,4.8264,3.3124
5379.9,6,3.4491,3.6106,3.5858,3.4694,3.2980,11.8791,4.8264,3.3063
5389.9,7,3.4613,3.5588,3.5843,3.4648,3.2995,11.8782,4.8260,3.3033
5399.9,8,3.4583,3.5618,3.5858,3.4664,3.2980,11.8791,4.8254,3.3063
5409.9,9,3.4400,3.6137,3.5858,3.4679,3.2965,11.8773,4.8251,3.3109
5419.9,10,3.4125,3.6503,3.5858,3.4694,3.2980,11.8782,4.8251,3.3170
5429.9,11,3.4156,3.6549,3.5797,3.4740,3.2980,11.8782,4.8251,3.3155
5439.9,12,3.4110,3.6350,3.5828,3.4786,3.2949,11.8799,4.8251,3.3155
5449.9,13,3.4201,3.6259,3.5934,3.4786,3.2980,11.8799,4.8242,3.3170
5459.9,14,3.4369,3.6015,3.5996,3.4801,3.2995,11.8782,4.8245,3.3231
5469.9,15,3.4491,3.5923,3.6041,3.4877,3.3071,11.8782,4.8242,3.3231
5479.9,16,3.4613,3.5938,3.6026,3.4954,3.3163,11.8782,4.8236,3.3323
5489.9,17,3.4720,3.5908,3.6087,3.4999,3.3255,11.8773,4.8236,3.3460
5499.9,18,3.4797,3.5923,3.6209,3.5152,3.3407,11.8782,4.8233,3.3552
5509.9,19,3.5025,3.6259,3.6362,3.5289,3.3621,11.8773,4.8233,3.3689
5519.9,20,3.5132,3.6411,3.6575,3.5411,3.3804,11.8773,4.8227,3.3781
5529.9,21,3.5254,3.6488,3.6713,3.5564,3.4002,11.8773,4.8221,3.3887
5539.9,22,3.5529,3.6549,3.6865,3.5747,3.4140,11.8782,4.8221,3.4040
5549.9,23,3.5758,3.6869,3.7048,3.5884,3.4231,11.8773,4.8224,3.4223
5559.9,24,3.5712,3.7388,3.7216,3.6052,3.4338,11.8791,4.8224,3.4360
5569.9,25,3.5773,3.7617,3.7308,3.6220,3.4475,11.8791,4.8221,3.4513
5579.9,26,3.6185,3.7602,3.7399,3.6312,3.4506,11.8782,4.8218,3.4528
5589.9,27,3.6444,3.7693,3.7430,3.6312,3.4460,11.8773,4.8215,3.4559
5599.9,28,3.6338,3.8014,3.7399,3.6235,3.4506,11.8782,4.8221,3.4589
5609.9,29,3.5956,3.8105,3.7338,3.6159,3.4384,11.8764,4.8218,3.4528
5619.9,30,3.5575,3.8105,3.7262,3.5930,3.4124,11.8791,4.8215,3.4299
5629.9,31,3.5132,3.7770,3.6972,3.5472,3.3590,11.8791,4.8212,3.3842
5639.9,32,3.4552,3.7220,3.6316,3.4679,3.2736,11.8791,4.8209,3.3186
5649.9,33,3.3545,3.6366,3.5355,3.3535,3.1454,11.8791,4.8212,3.2178
5659.9,34,3.2019,3.5038,3.4012,3.2116,2.9852,11.8799,4.8209,3.0851
5669.9,35,3.0173,3.3283,3.2364,3.0468,2.8021,11.8799,4.8209,2.9264
5679.9,36,2.8067,3.1208,3.0533,2.8560,2.6098,11.8791,4.8206,2.7479
5689.9,37,2.5779,2.9118,2.8580,2.6531,2.4069,11.8799,4.8209,2.5617
5699.9,38,2.3169,2.6814,2.6550,2.4517,2.2024,11.8817,4.8212,2.3695
5709.9,39,2.0697,2.4586,2.4490,2.2502,2.0056,11.8825,4.8209,2.1833
5719.9,40,1.8714,2.2633,2.2492,2.0565,1.8209,11.8834,4.8209,2.0032
5729.9,41,1.7081,2.0878,2.0691,1.8901,1.6699,11.8817,4.8206,1.8400
5739.9,42,1.5677,1.9337,1.9180,1.7589,1.5600,11.8843,4.8209,1.7103
5749.9,43,1.4624,1.8131,1.8036,1.6704,1.4944,11.8843,4.8206,1.6202
5759.9,44,1.3984,1.7246,1.7197,1.6002,1.4501,11.8860,4.8206,1.5501
5769.9,45,1.3739,1.6529,1.6510,1.5392,1.4120,11.8860,4.8203,1.4951
5779.9,46,1.3404,1.5812,1.5839,1.4797,1.3601,11.8860,4.8206,1.4417
5789.9,47,1.2900,1.5187,1.5183,1.4171,1.3082,11.8869,4.8203,1.3837
5799.9,48,1.2366,1.4744,1.4511,1.3576,1.2487,11.8878,4.8203,1.3242
5809.9,49,1.1847,1.4210,1.3886,1.2935,1.1907,11.8886,4.8203,1.2632
5819.9,50,1.1267,1.3691,1.3184,1.2279,1.1312,11.8895,4.8199,1.1961
5829.9,51,1.0566,1.3172,1.2604,1.1730,1.0778,11.8895,4.8203,1.1411
5839.9,52,0.9894,1.2242,1.2054,1.1257,1.0336,11.8904,4.8199,1.0877
5849.9,53,0.9650,1.1173,1.1597,1.0845,1.0000,11.8921,4.8199,1.0511
5859.9,54,0.9452,1.0533,1.1154,1.0463,0.9695,11.8930,4.8203,1.0206
5869.9,55,0.9330,1.0243,1.0788,1.0128,0.9436,11.8921,4.8199,0.9916
5879.9,56,0.9131,0.9983,1.0483,0.9883,0.9207,11.8947,4.8203,0.9626
