# cec_bench v1.0+9286569  2026-06-13T23:28:13
===BURST_CSV_BEGIN===
# fastburst: 2048 frames @ 100.00 kSPS native (measured), 0 seq-gaps, 0 bad-hdr; us = idx x 10.000 us
us,seq,i1,i2,i3,i4,i5,vrail,vcc,i8
2940.0,179,0.4889,0.4460,0.3677,0.3978,0.3744,11.8712,4.8288,0.3294
2950.0,180,0.4844,0.4338,0.3662,0.4024,0.3698,11.8704,4.8288,0.3324
2960.0,181,0.4874,0.4307,0.3616,0.4009,0.3637,11.8704,4.8294,0.3339
2970.0,182,0.4706,0.4399,0.3494,0.3917,0.3546,11.8695,4.8297,0.3263
2980.0,183,0.4706,0.4566,0.3464,0.3826,0.3469,11.8704,4.8297,0.3141
2990.0,184,0.4966,0.4673,0.3357,0.3719,0.3363,11.8712,4.8297,0.3049
3000.0,185,0.4996,0.4612,0.3250,0.3582,0.3256,11.8704,4.8303,0.2958
3010.0,186,0.4874,0.4551,0.3174,0.3490,0.3179,11.8704,4.8303,0.2866
3019.9,187,0.4660,0.4536,0.3113,0.3475,0.3103,11.8712,4.8306,0.2821
3029.9,188,0.4462,0.4551,0.3052,0.3505,0.3057,11.8704,4.8309,0.2821
3039.9,189,0.4264,0.4643,0.3037,0.3444,0.3103,11.8712,4.8312,0.2805
3049.9,190,0.4081,0.4551,0.3037,0.3353,0.3118,11.8695,4.8309,0.2760
3059.9,191,0.4050,0.4154,0.3006,0.3307,0.3103,11.8704,4.8315,0.2698
3069.9,192,0.4111,0.3941,0.3037,0.3398,0.3118,11.8712,4.8315,0.2698
3079.9,193,0.4020,0.4170,0.3021,0.3429,0.3118,11.8704,4.8318,0.2760
3089.9,194,0.4035,0.4338,0.3021,0.3398,0.3149,11.8695,4.8322,0.2790
3099.9,195,0.4111,0.4475,0.3037,0.3368,0.3179,11.8712,4.8318,0.2790
3109.9,196,0.4004,0.4582,0.3143,0.3460,0.3225,11.8712,4.8315,0.2882
3119.9,197,0.3791,0.4399,0.3204,0.3536,0.3256,11.8712,4.8318,0.2958
3129.9,198,0.3455,0.4002,0.3281,0.3521,0.3332,11.8712,4.8325,0.3034
3139.9,199,0.3257,0.3834,0.3296,0.3536,0.3317,11.8695,4.8322,0.3080
3149.9,200,0.3363,0.3895,0.3250,0.3658,0.3332,11.8695,4.8312,0.3095
3159.9,201,0.3623,0.3788,0.3250,0.3780,0.3317,11.8712,4.8318,0.3126
3169.9,202,0.3745,0.3803,0.3281,0.3749,0.3286,11.8712,4.8322,0.3065
3179.9,203,0.3806,0.3773,0.3311,0.3765,0.3347,11.8712,4.8318,0.3004
3189.9,204,0.3791,0.3880,0.3296,0.3795,0.3378,11.8712,4.8318,0.3004
3199.9,205,0.3806,0.4032,0.3372,0.3765,0.3408,11.8704,4.8315,0.3049
3209.9,206,0.3852,0.4124,0.3418,0.3688,0.3393,11.8712,4.8318,0.3019
3219.9,207,0.3989,0.4154,0.3403,0.3704,0.3408,11.8721,4.8322,0.3034
3229.9,208,0.4096,0.4093,0.3342,0.3719,0.3393,11.8712,4.8322,0.3019
3239.9,209,0.4081,0.4215,0.3326,0.3627,0.3439,11.8704,4.8322,0.3034
3249.9,210,0.3897,0.4383,0.3311,0.3612,0.3424,11.8712,4.8318,0.3019
3259.9,211,0.3714,0.4505,0.3326,0.3582,0.3393,11.8704,4.8315,0.3049
3269.9,212,0.3836,0.4536,0.3357,0.3612,0.3393,11.8704,4.8315,0.3049
3279.9,213,0.3928,0.4261,0.3387,0.3658,0.3393,11.8712,4.8322,0.3049
3289.9,214,0.3852,0.4002,0.3357,0.3688,0.3363,11.8704,4.8318,0.3110
3299.9,215,0.3669,0.3758,0.3326,0.3658,0.3408,11.8695,4.8312,0.3156
3309.9,216,0.3623,0.3697,0.3342,0.3688,0.3454,11.8712,4.8318,0.3126
3319.9,217,0.3501,0.3758,0.3403,0.3780,0.3485,11.8704,4.8315,0.3187
3329.9,218,0.3394,0.3941,0.3449,0.3765,0.3500,11.8704,4.8318,0.3248
3339.9,219,0.3470,0.4139,0.3479,0.3810,0.3561,11.8695,4.8315,0.3294
3349.9,220,0.3577,0.4109,0.3525,0.3933,0.3622,11.8704,4.8312,0.3294
3359.9,221,0.3562,0.3895,0.3616,0.4024,0.3683,11.8695,4.8315,0.3294
3369.9,222,0.3592,0.3620,0.3677,0.4085,0.3683,11.8712,4.8312,0.3339
3379.9,223,0.3608,0.3681,0.3708,0.4024,0.3652,11.8704,4.8306,0.3416
3389.9,224,0.3562,0.3880,0.3677,0.3963,0.3561,11.8704,4.8309,0.3431
3399.9,225,0.3455,0.3910,0.3647,0.3902,0.3454,11.8704,4.8312,0.3355
3409.9,226,0.3455,0.3727,0.3601,0.3902,0.3485,11.8712,4.8306,0.3278
3419.9,227,0.3684,0.3788,0.3571,0.3826,0.3546,11.8704,4.8309,0.3278
3429.9,228,0.3775,0.3941,0.3525,0.3765,0.3530,11.8695,4.8306,0.3233
3439.9,229,0.3806,0.3971,0.3403,0.3704,0.3485,11.8686,4.8306,0.3217
3449.9,230,0.3897,0.3910,0.3342,0.3673,0.3454,11.8695,4.8309,0.3141
3459.9,231,0.3928,0.3803,0.3357,0.3688,0.3393,11.8695,4.8309,0.3080
3469.9,232,0.3897,0.3712,0.3342,0.3627,0.3317,11.8704,4.8306,0.3065
3479.9,233,0.3791,0.3651,0.3296,0.3521,0.3256,11.8695,4.8309,0.2973
3489.9,234,0.3562,0.3712,0.3204,0.3368,0.3118,11.8686,4.8306,0.2836
3499.9,235,0.3333,0.3849,0.3082,0.3200,0.2890,11.8695,4.8309,0.2668
3509.9,236,0.3180,0.3910,0.2884,0.3078,0.2767,11.8686,4.8306,0.2546
3519.9,237,0.3119,0.3819,0.2731,0.2971,0.2661,11.8686,4.8312,0.2454
3529.9,238,0.3211,0.3575,0.2716,0.2986,0.2645,11.8678,4.8312,0.2439
3539.9,239,0.3318,0.3437,0.2747,0.3002,0.2722,11.8695,4.8312,0.2515
3549.9,240,0.3424,0.3437,0.2853,0.3109,0.2874,11.8695,4.8315,0.2622
3559.9,241,0.3638,0.3697,0.2976,0.3246,0.3027,11.8704,4.8315,0.2714
3569.9,242,0.3943,0.3864,0.3052,0.3414,0.3103,11.8695,4.8312,0.2775
3579.9,243,0.4142,0.3926,0.3113,0.3490,0.3195,11.8704,4.8315,0.2882
3589.9,244,0.4264,0.4002,0.3174,0.3536,0.3210,11.8686,4.8318,0.2958
3599.9,245,0.4401,0.4124,0.3220,0.3551,0.3195,11.8695,4.8322,0.3049
3609.9,246,0.4432,0.4521,0.3235,0.3566,0.3195,11.8695,4.8322,0.3034
3619.9,247,0.4218,0.4765,0.3220,0.3566,0.3195,11.8686,4.8322,0.2973
3629.9,248,0.4035,0.4612,0.3189,0.3551,0.3240,11.8686,4.8322,0.2927
3639.9,249,0.3913,0.4597,0.3174,0.3505,0.3210,11.8678,4.8322,0.2836
3649.9,250,0.3791,0.4688,0.3143,0.3475,0.3149,11.8686,4.8328,0.2775
3659.9,251,0.3836,0.4765,0.3098,0.3429,0.3103,11.8686,4.8322,0.2775
3669.9,252,0.3882,0.4566,0.3006,0.3429,0.3012,11.8686,4.8328,0.2714
3679.9,253,0.3852,0.4551,0.2930,0.3353,0.2966,11.8686,4.8331,0.2668
3689.9,254,0.3943,0.4643,0.2899,0.3261,0.2935,11.8695,4.8331,0.2698
3699.9,255,0.4065,0.4612,0.2884,0.3231,0.2981,11.8686,4.8334,0.2683
3709.9,0,0.4264,0.4490,0.2853,0.3246,0.2935,11.8678,4.8337,0.2698
3719.9,1,0.4447,0.4383,0.2838,0.3292,0.2935,11.8686,4.8340,0.2653
3729.9,2,0.4569,0.4429,0.2899,0.3261,0.2905,11.8704,4.8340,0.2637
3739.9,3,0.4767,0.4521,0.2914,0.3246,0.2859,11.8695,4.8343,0.2607
3749.9,4,0.4752,0.4719,0.2884,0.3215,0.2844,11.8678,4.8343,0.2531
3759.9,5,0.4508,0.5039,0.2853,0.3154,0.2874,11.8695,4.8352,0.2531
3769.9,6,0.4172,0.5039,0.2838,0.3124,0.2935,11.8686,4.8349,0.2561
3779.9,7,0.4050,0.4765,0.2838,0.3139,0.2951,11.8686,4.8352,0.2592
3789.9,8,0.4126,0.4490,0.2853,0.3170,0.2966,11.8686,4.8355,0.2607
3799.9,9,0.4508,0.4383,0.2960,0.3200,0.2996,11.8686,4.8355,0.2637
3809.9,10,0.4676,0.4322,0.3037,0.3185,0.3057,11.8695,4.8361,0.2698
3819.9,11,0.4508,0.4383,0.3067,0.3261,0.3103,11.8686,4.8361,0.2714
3829.9,12,0.4523,0.4536,0.3067,0.3337,0.3103,11.8695,4.8361,0.2714
3839.9,13,0.4752,0.4627,0.3037,0.3398,0.3118,11.8686,4.8361,0.2744
3849.9,14,0.4828,0.4566,0.3037,0.3368,0.3118,11.8686,4.8364,0.2729
3859.9,15,0.4828,0.4551,0.3052,0.3383,0.3088,11.8678,4.8361,0.2714
3869.9,16,0.4905,0.4704,0.3021,0.3368,0.3057,11.8695,4.8361,0.2698
3879.9,17,0.4767,0.4933,0.3021,0.3322,0.2981,11.8695,4.8364,0.2729
3889.9,18,0.4569,0.4978,0.2960,0.3322,0.2890,11.8695,4.8361,0.2729
3899.9,19,0.4554,0.4872,0.2960,0.3261,0.2844,11.8686,4.8364,0.2714
3909.9,20,0.4569,0.4597,0.2914,0.3246,0.2813,11.8686,4.8367,0.2653
3919.9,21,0.4630,0.4307,0.2884,0.3261,0.2890,11.8686,4.8370,0.2653
3929.9,22,0.4660,0.4353,0.2899,0.3322,0.2935,11.8686,4.8367,0.2683
3939.9,23,0.4874,0.4521,0.3006,0.3383,0.3042,11.8686,4.8370,0.2744
3949.9,24,0.4844,0.4597,0.3159,0.3429,0.3179,11.8695,4.8373,0.2821
3959.9,25,0.4752,0.4551,0.3235,0.3460,0.3225,11.8686,4.8373,0.2851
3969.9,26,0.4660,0.4536,0.3250,0.3490,0.3240,11.8695,4.8376,0.2943
3979.9,27,0.4660,0.4551,0.3250,0.3597,0.3302,11.8686,4.8370,0.2958
3989.9,28,0.4721,0.4704,0.3326,0.3673,0.3363,11.8678,4.8376,0.2958
3999.9,29,0.4645,0.4811,0.3357,0.3749,0.3408,11.8686,4.8373,0.3004
4009.9,30,0.4691,0.4963,0.3403,0.3749,0.3485,11.8686,4.8373,0.3019
4019.9,31,0.4828,0.5024,0.3387,0.3765,0.3515,11.8686,4.8376,0.3049
4029.9,32,0.4935,0.4887,0.3311,0.3719,0.3469,11.8686,4.8376,0.3004
4039.9,33,0.4966,0.4688,0.3265,0.3719,0.3408,11.8695,4.8373,0.3004
4049.9,34,0.4889,0.4643,0.3250,0.3704,0.3317,11.8686,4.8376,0.3004
4059.9,35,0.5011,0.4704,0.3265,0.3673,0.3256,11.8686,4.8380,0.2973
4069.9,36,0.5301,0.4841,0.3250,0.3627,0.3210,11.8686,4.8383,0.2927
4079.9,37,0.5393,0.4963,0.3189,0.3551,0.3225,11.8695,4.8383,0.2882
4089.9,38,0.5469,0.4811,0.3159,0.3505,0.3179,11.8678,4.8386,0.2836
4099.9,39,0.5393,0.4704,0.3143,0.3429,0.3210,11.8695,4.8389,0.2851
4109.9,40,0.5149,0.4688,0.3143,0.3444,0.3195,11.8678,4.8389,0.2851
4119.9,41,0.4844,0.4627,0.3143,0.3444,0.3179,11.8678,4.8389,0.2836
4129.9,42,0.4767,0.4704,0.3143,0.3475,0.3149,11.8678,4.8392,0.2805
4139.9,43,0.4813,0.4872,0.3220,0.3536,0.3195,11.8678,4.8392,0.2821
4149.9,44,0.4874,0.5039,0.3265,0.3582,0.3256,11.8669,4.8395,0.2912
4159.9,45,0.4828,0.5451,0.3311,0.3704,0.3271,11.8678,4.8395,0.2988
4169.9,46,0.5011,0.5711,0.3372,0.3765,0.3363,11.8678,4.8395,0.3049
4179.9,47,0.5088,0.5604,0.3464,0.3765,0.3439,11.8678,4.8395,0.3065
4189.9,48,0.5332,0.5390,0.3494,0.3856,0.3530,11.8678,4.8401,0.3141
4199.9,49,0.5439,0.5161,0.3540,0.3887,0.3637,11.8678,4.8395,0.3233
4209.9,50,0.5317,0.4948,0.3525,0.3902,0.3683,11.8678,4.8395,0.3294
4219.9,51,0.5332,0.5009,0.3464,0.3933,0.3637,11.8686,4.8395,0.3263
4229.9,52,0.5240,0.5268,0.3525,0.3963,0.3622,11.8678,4.8398,0.3217
4239.9,53,0.5133,0.5406,0.3571,0.3994,0.3576,11.8669,4.8398,0.3171
4249.9,54,0.5194,0.5314,0.3601,0.3978,0.3576,11.8678,4.8398,0.3187
4259.9,55,0.5362,0.5177,0.3632,0.3917,0.3576,11.8669,4.8398,0.3217
4269.9,56,0.5439,0.5055,0.3586,0.3902,0.3546,11.8686,4.8398,0.3233
4279.9,57,0.5423,0.5253,0.3525,0.3978,0.3561,11.8678,4.8401,0.3233
4289.9,58,0.5439,0.5589,0.3510,0.3994,0.3607,11.8686,4.8401,0.3217
4299.9,59,0.5332,0.5528,0.3510,0.3948,0.3591,11.8678,4.8404,0.3187
4309.9,60,0.5256,0.5390,0.3510,0.3917,0.3607,11.8669,4.8401,0.3202
4319.9,61,0.5210,0.5268,0.3555,0.3917,0.3607,11.8660,4.8404,0.3233
4329.9,62,0.4935,0.5375,0.3586,0.3963,0.3576,11.8669,4.8404,0.3278
4339.9,63,0.4737,0.5482,0.3616,0.4009,0.3576,11.8669,4.8407,0.3324
4349.9,64,0.4721,0.5345,0.3601,0.3963,0.3530,11.8669,4.8407,0.3309
4359.9,65,0.4859,0.5085,0.3555,0.4009,0.3515,11.8669,4.8404,0.3263
4369.9,66,0.4813,0.4734,0.3525,0.3978,0.3408,11.8678,4.8407,0.3233
4379.9,67,0.4599,0.4582,0.3418,0.3902,0.3332,11.8686,4.8401,0.3141
4389.9,68,0.4462,0.4338,0.3342,0.3780,0.3240,11.8678,4.8404,0.3080
4399.9,69,0.4416,0.4139,0.3265,0.3673,0.3210,11.8678,4.8404,0.2988
4409.9,70,0.4416,0.4032,0.3159,0.3505,0.3134,11.8686,4.8401,0.2897
4419.9,71,0.4325,0.3910,0.3082,0.3414,0.3012,11.8678,4.8401,0.2836
4429.9,72,0.3928,0.3895,0.3006,0.3261,0.2905,11.8669,4.8398,0.2760
4439.9,73,0.3669,0.4032,0.2930,0.3154,0.2844,11.8678,4.8398,0.2622
4449.9,74,0.3653,0.4170,0.2823,0.3078,0.2767,11.8678,4.8401,0.2470
4459.9,75,0.3852,0.4322,0.2747,0.2956,0.2722,11.8678,4.8404,0.2439
4469.9,76,0.4142,0.4475,0.2747,0.2880,0.2691,11.8678,4.8404,0.2378
4479.9,77,0.4218,0.4460,0.2701,0.2834,0.2691,11.8686,4.8404,0.2332
4489.9,78,0.4035,0.4444,0.2701,0.2849,0.2676,11.8686,4.8407,0.2317
4499.9,79,0.3959,0.4261,0.2579,0.2819,0.2615,11.8686,4.8404,0.2286
4509.9,80,0.4035,0.3987,0.2502,0.2803,0.2554,11.8678,4.8407,0.2256
4519.9,81,0.4203,0.3819,0.2533,0.2712,0.2478,11.8678,4.8410,0.2241
4529.9,82,0.4493,0.3864,0.2487,0.2666,0.2493,11.8678,4.8410,0.2302
4539.9,83,0.4660,0.4063,0.2426,0.2788,0.2478,11.8678,4.8410,0.2302
4549.9,84,0.4355,0.4185,0.2365,0.2864,0.2462,11.8695,4.8413,0.2286
4559.9,85,0.4279,0.4292,0.2441,0.2864,0.2493,11.8686,4.8413,0.2286
4569.9,86,0.4477,0.4399,0.2457,0.2819,0.2539,11.8686,4.8413,0.2256
4579.9,87,0.4523,0.4627,0.2472,0.2864,0.2508,11.8678,4.8416,0.2210
4589.9,88,0.4264,0.4566,0.2502,0.2864,0.2539,11.8686,4.8416,0.2241
4599.9,89,0.4126,0.4444,0.2564,0.2788,0.2569,11.8678,4.8416,0.2256
4609.9,90,0.4187,0.4261,0.2579,0.2773,0.2523,11.8686,4.8419,0.2241
4619.9,91,0.4386,0.4093,0.2594,0.2788,0.2508,11.8695,4.8419,0.2271
4629.9,92,0.4401,0.4078,0.2594,0.2788,0.2539,11.8695,4.8419,0.2317
4639.9,93,0.4172,0.3987,0.2579,0.2819,0.2554,11.8704,4.8416,0.2317
4649.9,94,0.3943,0.3849,0.2533,0.2834,0.2554,11.8695,4.8419,0.2302
4659.9,95,0.3959,0.4032,0.2564,0.2834,0.2539,11.8704,4.8419,0.2302
4669.9,96,0.4035,0.3987,0.2533,0.2803,0.2523,11.8704,4.8419,0.2302
4679.9,97,0.4172,0.3910,0.2502,0.2788,0.2508,11.8695,4.8422,0.2256
4689.9,98,0.4218,0.4093,0.2533,0.2773,0.2508,11.8695,4.8419,0.2241
4699.9,99,0.4187,0.4444,0.2564,0.2742,0.2493,11.8695,4.8419,0.2241
4709.9,100,0.4203,0.4292,0.2579,0.2742,0.2462,11.8695,4.8416,0.2332
4719.9,101,0.4355,0.3926,0.2472,0.2742,0.2462,11.8695,4.8416,0.2317
4729.9,102,0.4447,0.3544,0.2441,0.2742,0.2508,11.8704,4.8419,0.2317
4739.9,103,0.4248,0.3437,0.2533,0.2773,0.2539,11.8704,4.8416,0.2317
4749.9,104,0.3897,0.3452,0.2579,0.2788,0.2523,11.8704,4.8416,0.2302
4759.9,105,0.3684,0.3300,0.2564,0.2803,0.2539,11.8712,4.8416,0.2348
4769.9,106,0.3806,0.3452,0.2533,0.2819,0.2539,11.8704,4.8413,0.2363
4779.9,107,0.4126,0.3849,0.2579,0.2849,0.2523,11.8712,4.8416,0.2378
4789.9,108,0.4157,0.4032,0.2625,0.2834,0.2554,11.8712,4.8416,0.2363
4799.9,109,0.3943,0.3941,0.2609,0.2864,0.2554,11.8712,4.8413,0.2363
4809.9,110,0.3547,0.3712,0.2579,0.2834,0.2569,11.8712,4.8410,0.2332
4819.9,111,0.3196,0.3544,0.2640,0.2880,0.2615,11.8712,4.8413,0.2332
4829.9,112,0.3104,0.3559,0.2686,0.2895,0.2615,11.8712,4.8410,0.2363
4839.9,113,0.3302,0.3697,0.2655,0.2895,0.2600,11.8704,4.8410,0.2348
4849.9,114,0.3394,0.3681,0.2670,0.2910,0.2630,11.8704,4.8407,0.2348
4859.9,115,0.3516,0.3422,0.2655,0.2895,0.2691,11.8721,4.8413,0.2378
4869.9,116,0.3562,0.3163,0.2594,0.2849,0.2722,11.8721,4.8410,0.2348
4879.9,117,0.3592,0.3193,0.2594,0.2834,0.2691,11.8721,4.8407,0.2348
4889.9,118,0.3669,0.3285,0.2594,0.2880,0.2676,11.8704,4.8407,0.2332
4899.9,119,0.3684,0.3346,0.2609,0.2941,0.2767,11.8712,4.8407,0.2378
4909.9,120,0.3455,0.3391,0.2625,0.2941,0.2676,11.8721,4.8404,0.2409
4919.9,121,0.3119,0.3391,0.2640,0.2971,0.2600,11.8712,4.8404,0.2393
4929.9,122,0.3165,0.3468,0.2670,0.2971,0.2569,11.8721,4.8404,0.2393
4939.9,123,0.3394,0.3590,0.2686,0.2925,0.2615,11.8712,4.8404,0.2363
4949.9,124,0.3653,0.3575,0.2701,0.2819,0.2676,11.8721,4.8398,0.2393
4959.9,125,0.3669,0.3514,0.2701,0.2773,0.2661,11.8721,4.8404,0.2363
4969.9,126,0.3714,0.3300,0.2655,0.2758,0.2630,11.8730,4.8401,0.2348
4979.9,127,0.3714,0.3132,0.2625,0.2819,0.2569,11.8730,4.8398,0.2286
4989.9,128,0.3867,0.3163,0.2564,0.2758,0.2539,11.8721,4.8398,0.2241
4999.9,129,0.4096,0.3346,0.2502,0.2712,0.2539,11.8738,4.8398,0.2271
5009.9,130,0.4096,0.3590,0.2487,0.2697,0.2447,11.8730,4.8398,0.2241
5019.9,131,0.3974,0.3712,0.2441,0.2712,0.2462,11.8730,4.8395,0.2149
5029.9,132,0.3699,0.3620,0.2411,0.2697,0.2432,11.8712,4.8395,0.2134
5039.9,133,0.3455,0.3880,0.2411,0.2620,0.2386,11.8721,4.8398,0.2103
5049.9,134,0.3272,0.4017,0.2380,0.2620,0.2371,11.8721,4.8395,0.2058
5059.9,135,0.3196,0.4093,0.2335,0.2651,0.2355,11.8730,4.8395,0.2119
5069.9,136,0.3424,0.3956,0.2319,0.2620,0.2325,11.8730,4.8398,0.2119
5079.9,137,0.3608,0.3849,0.2319,0.2605,0.2401,11.8730,4.8398,0.2073
5089.9,138,0.3440,0.3803,0.2350,0.2605,0.2371,11.8721,4.8401,0.2103
5099.9,139,0.3333,0.3620,0.2396,0.2636,0.2310,11.8730,4.8398,0.2134
5109.9,140,0.3394,0.3208,0.2457,0.2636,0.2310,11.8730,4.8395,0.2195
5119.9,141,0.3730,0.3239,0.2472,0.2636,0.2416,11.8721,4.8395,0.2271
5129.9,142,0.3897,0.3514,0.2502,0.2712,0.2493,11.8721,4.8395,0.2302
5139.9,143,0.3623,0.3590,0.2548,0.2788,0.2600,11.8738,4.8392,0.2302
5149.9,144,0.3287,0.3529,0.2594,0.2864,0.2676,11.8730,4.8395,0.2378
5159.9,145,0.3226,0.3452,0.2609,0.2925,0.2752,11.8721,4.8395,0.2424
5169.9,146,0.3104,0.3422,0.2731,0.3002,0.2828,11.8730,4.8392,0.2470
5179.9,147,0.2845,0.3437,0.2838,0.3124,0.2890,11.8747,4.8392,0.2576
5189.9,148,0.2707,0.3452,0.2930,0.3276,0.2981,11.8730,4.8389,0.2729
5199.9,149,0.2707,0.3025,0.3052,0.3414,0.3057,11.8738,4.8383,0.2805
5209.9,150,0.2753,0.2491,0.3250,0.3536,0.3164,11.8738,4.8376,0.2897
5219.9,151,0.2677,0.2339,0.3342,0.3627,0.3332,11.8738,4.8373,0.3049
5229.9,152,0.2494,0.2445,0.3387,0.3673,0.3500,11.8738,4.8367,0.3187
5239.9,153,0.2250,0.2644,0.3479,0.3719,0.3607,11.8738,4.8364,0.3355
5249.9,154,0.2005,0.2690,0.3555,0.3810,0.3637,11.8721,4.8358,0.3446
5259.9,155,0.2066,0.2705,0.3632,0.3810,0.3637,11.8730,4.8349,0.3477
5269.9,156,0.2173,0.2491,0.3662,0.3887,0.3683,11.8738,4.8346,0.3492
5279.9,157,0.2005,0.2278,0.3738,0.4009,0.3759,11.8747,4.8343,0.3538
5289.9,158,0.1777,0.2018,0.3784,0.4070,0.3851,11.8738,4.8334,0.3614
5299.9,159,0.1654,0.1652,0.3861,0.4116,0.3851,11.8730,4.8328,0.3645
5309.9,160,0.1715,0.1454,0.3967,0.4207,0.3927,11.8738,4.8322,0.3629
5319.9,161,0.1990,0.1591,0.3998,0.4238,0.3958,11.8721,4.8318,0.3599
5329.9,162,0.2188,0.1835,0.3937,0.4207,0.3927,11.8730,4.8312,0.3583
5339.9,163,0.2173,0.2049,0.3922,0.4161,0.3942,11.8738,4.8309,0.3583
5349.9,164,0.2188,0.2125,0.3906,0.4131,0.3942,11.8730,4.8300,0.3583
5359.9,165,0.2433,0.2201,0.3876,0.4116,0.3927,11.8721,4.8300,0.3599
5369.9,166,0.2951,0.2613,0.3815,0.4131,0.3851,11.8721,4.8300,0.3629
5379.9,167,0.3379,0.2964,0.3830,0.4085,0.3881,11.8738,4.8294,0.3645
5389.9,168,0.3409,0.3239,0.3845,0.4070,0.3897,11.8730,4.8291,0.3553
5399.9,169,0.3333,0.3361,0.3784,0.4070,0.3897,11.8721,4.8291,0.3461
5409.9,170,0.3440,0.3437,0.3754,0.4070,0.3927,11.8721,4.8288,0.3416
5419.9,171,0.3516,0.3620,0.3769,0.4116,0.3897,11.8721,4.8285,0.3461
5429.9,172,0.3592,0.3880,0.3738,0.4070,0.3851,11.8712,4.8288,0.3446
5439.9,173,0.3608,0.3880,0.3708,0.4116,0.3759,11.8704,4.8288,0.3400
5449.9,174,0.3791,0.4017,0.3677,0.4116,0.3744,11.8712,4.8288,0.3339
5459.9,175,0.4218,0.4292,0.3586,0.4085,0.3698,11.8712,4.8291,0.3309
5469.9,176,0.4432,0.4658,0.3540,0.4055,0.3698,11.8721,4.8291,0.3248
5479.9,177,0.4554,0.4978,0.3479,0.3978,0.3637,11.8712,4.8294,0.3217
5489.9,178,0.4630,0.5131,0.3372,0.3856,0.3576,11.8721,4.8297,0.3156
5499.9,179,0.4554,0.5268,0.3326,0.3688,0.3454,11.8712,4.8297,0.3080
5509.9,180,0.4859,0.5284,0.3281,0.3551,0.3302,11.8712,4.8303,0.2973
5519.9,181,0.5149,0.5284,0.3235,0.3475,0.3195,11.8721,4.8306,0.2882
5529.9,182,0.5286,0.5345,0.3128,0.3398,0.3149,11.8704,4.8312,0.2790
5539.9,183,0.5164,0.5558,0.3052,0.3353,0.3103,11.8695,4.8318,0.2760
5549.9,184,0.5011,0.5696,0.3021,0.3337,0.3042,11.8695,4.8322,0.2729
5559.9,185,0.4981,0.5772,0.2991,0.3353,0.3027,11.8704,4.8322,0.2729
5569.9,186,0.5210,0.5589,0.3021,0.3414,0.3012,11.8704,4.8325,0.2683
5579.9,187,0.5469,0.5268,0.3037,0.3444,0.3012,11.8704,4.8331,0.2683
5589.9,188,0.5759,0.5253,0.3037,0.3429,0.2996,11.8695,4.8334,0.2637
5599.9,189,0.5790,0.5528,0.3052,0.3414,0.3042,11.8695,4.8334,0.2653
5609.9,190,0.5637,0.5528,0.3174,0.3566,0.3134,11.8686,4.8343,0.2760
5619.9,191,0.5469,0.5299,0.3204,0.3612,0.3256,11.8678,4.8346,0.2882
5629.9,192,0.5256,0.5146,0.3235,0.3658,0.3286,11.8695,4.8349,0.2988
5639.9,193,0.5103,0.5177,0.3281,0.3734,0.3347,11.8695,4.8352,0.3034
5649.9,194,0.5088,0.5253,0.3357,0.3841,0.3424,11.8704,4.8355,0.3095
5659.9,195,0.5210,0.5436,0.3464,0.3887,0.3439,11.8695,4.8355,0.3187
5669.9,196,0.5271,0.5238,0.3540,0.3933,0.3485,11.8686,4.8355,0.3156
5679.9,197,0.5118,0.5085,0.3586,0.4009,0.3561,11.8686,4.8355,0.3156
5689.9,198,0.4889,0.5146,0.3647,0.4055,0.3607,11.8695,4.8358,0.3156
5699.9,199,0.4554,0.5207,0.3677,0.4055,0.3652,11.8686,4.8358,0.3202
5709.9,200,0.4477,0.5192,0.3662,0.4009,0.3698,11.8695,4.8358,0.3248
5719.9,201,0.4721,0.5253,0.3677,0.4009,0.3683,11.8686,4.8367,0.3294
5729.9,202,0.4905,0.5329,0.3601,0.3978,0.3607,11.8695,4.8367,0.3263
5739.9,203,0.5179,0.5421,0.3571,0.3933,0.3561,11.8695,4.8364,0.3141
5749.9,204,0.5286,0.5482,0.3510,0.3917,0.3515,11.8686,4.8364,0.3080
5759.9,205,0.5240,0.5528,0.3418,0.3841,0.3439,11.8686,4.8370,0.3004
5769.9,206,0.5256,0.5451,0.3342,0.3704,0.3393,11.8695,4.8367,0.2988
5779.9,207,0.5332,0.5177,0.3296,0.3627,0.3332,11.8686,4.8373,0.2912
5789.9,208,0.5667,0.5253,0.3235,0.3582,0.3210,11.8686,4.8383,0.2912
5799.9,209,0.5896,0.5482,0.3128,0.3536,0.3149,11.8695,4.8380,0.2866
5809.9,210,0.5790,0.5512,0.3082,0.3460,0.3042,11.8686,4.8380,0.2775
5819.9,211,0.5515,0.5345,0.2976,0.3337,0.2874,11.8678,4.8386,0.2714
5829.9,212,0.5179,0.5375,0.2853,0.3215,0.2783,11.8669,4.8386,0.2637
5839.9,213,0.4767,0.5314,0.2731,0.3139,0.2706,11.8686,4.8389,0.2561
5849.9,214,0.4599,0.4948,0.2655,0.3002,0.2600,11.8686,4.8392,0.2470
5859.9,215,0.4523,0.4658,0.2579,0.2925,0.2523,11.8686,4.8392,0.2409
5869.9,216,0.4645,0.4261,0.2564,0.2834,0.2432,11.8678,4.8398,0.2332
5879.9,217,0.4752,0.4109,0.2533,0.2773,0.2508,11.8686,4.8398,0.2271
